,dateRep,day,month,year,cases,deaths,countriesAndTerritories,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,percentage_handwashing_facility_2020
4625,2020-11-17,17,11,2020,2139,21,Bangladesh,BGD,163046173.0,Asia,14.40328195,58
4626,2020-11-16,16,11,2020,1837,21,Bangladesh,BGD,163046173.0,Asia,14.1561127,58
4627,2020-11-15,15,11,2020,1531,14,Bangladesh,BGD,163046173.0,Asia,13.99112876,58
4628,2020-11-14,14,11,2020,1767,19,Bangladesh,BGD,163046173.0,Asia,13.86171756,58
4629,2020-11-13,13,11,2020,1845,13,Bangladesh,BGD,163046173.0,Asia,13.76174588,58
4630,2020-12-11,12,11,2020,1733,19,Bangladesh,BGD,163046173.0,Asia,13.66116088,58
4631,2020-11-11,11,11,2020,1699,16,Bangladesh,BGD,163046173.0,Asia,13.51396331,58
4632,2020-10-11,10,11,2020,1683,25,Bangladesh,BGD,163046173.0,Asia,13.29071367,58
4633,2020-09-11,9,11,2020,1474,18,Bangladesh,BGD,163046173.0,Asia,13.13922284,58
4634,2020-08-11,8,11,2020,1289,13,Bangladesh,BGD,163046173.0,Asia,13.03741119,58
4635,2020-07-11,7,11,2020,1469,15,Bangladesh,BGD,163046173.0,Asia,12.91781316,58
4636,2020-06-11,6,11,2020,1842,17,Bangladesh,BGD,163046173.0,Asia,12.98957198,58
4637,2020-05-11,5,11,2020,1517,21,Bangladesh,BGD,163046173.0,Asia,12.90002679,58
4638,2020-04-11,4,11,2020,1659,17,Bangladesh,BGD,163046173.0,Asia,12.91535987,58
4639,2020-03-11,3,11,2020,1736,25,Bangladesh,BGD,163046173.0,Asia,12.74608267,58
4640,2020-02-11,2,11,2020,1568,18,Bangladesh,BGD,163046173.0,Asia,12.68536367,58
4641,2020-01-11,1,11,2020,1320,18,Bangladesh,BGD,163046173.0,Asia,12.50504665,58
4642,2020-10-31,31,10,2020,1604,19,Bangladesh,BGD,163046173.0,Asia,12.43696778,58
4643,2020-10-30,30,10,2020,1681,25,Bangladesh,BGD,163046173.0,Asia,12.38974189,58
4644,2020-10-29,29,10,2020,1493,23,Bangladesh,BGD,163046173.0,Asia,12.34006271,58
4645,2020-10-28,28,10,2020,1335,20,Bangladesh,BGD,163046173.0,Asia,12.45720744,58
4646,2020-10-27,27,10,2020,1436,15,Bangladesh,BGD,163046173.0,Asia,12.58109873,58
4647,2020-10-26,26,10,2020,1308,23,Bangladesh,BGD,163046173.0,Asia,12.60317836,58
4648,2020-10-25,25,10,2020,1094,19,Bangladesh,BGD,163046173.0,Asia,12.5326462,58
4649,2020-10-24,24,10,2020,1586,14,Bangladesh,BGD,163046173.0,Asia,12.59949843,58
4650,2020-10-23,23,10,2020,1696,24,Bangladesh,BGD,163046173.0,Asia,12.41059488,58
4651,2020-10-22,22,10,2020,1542,24,Bangladesh,BGD,163046173.0,Asia,12.25419747,58
4652,2020-10-21,21,10,2020,1383,18,Bangladesh,BGD,163046173.0,Asia,12.24070436,58
4653,2020-10-20,20,10,2020,1637,21,Bangladesh,BGD,163046173.0,Asia,12.31184985,58
4654,2020-10-19,19,10,2020,1274,14,Bangladesh,BGD,163046173.0,Asia,12.19225182,58
4655,2020-10-18,18,10,2020,1209,23,Bangladesh,BGD,163046173.0,Asia,12.10086667,58
4656,2020-10-17,17,10,2020,1527,15,Bangladesh,BGD,163046173.0,Asia,12.08430694,58
4657,2020-10-16,16,10,2020,1600,15,Bangladesh,BGD,163046173.0,Asia,12.0039616,58
4658,2020-10-15,15,10,2020,1684,16,Bangladesh,BGD,163046173.0,Asia,11.94753587,58
4659,2020-10-14,14,10,2020,1537,22,Bangladesh,BGD,163046173.0,Asia,11.79543171,58
4660,2020-10-13,13,10,2020,1472,31,Bangladesh,BGD,163046173.0,Asia,11.76537888,58
4661,2020-12-10,12,10,2020,1193,24,Bangladesh,BGD,163046173.0,Asia,11.72551287,58
4662,2020-11-10,11,10,2020,1203,23,Bangladesh,BGD,163046173.0,Asia,11.77580537,58
4663,2020-10-10,10,10,2020,1278,17,Bangladesh,BGD,163046173.0,Asia,11.71631302,58
4664,2020-09-10,9,10,2020,1441,20,Bangladesh,BGD,163046173.0,Asia,11.78071196,58
4665,2020-08-10,8,10,2020,1520,35,Bangladesh,BGD,163046173.0,Asia,11.84143095,58
4666,2020-07-10,7,10,2020,1499,30,Bangladesh,BGD,163046173.0,Asia,11.93097614,58
4667,2020-06-10,6,10,2020,1442,27,Bangladesh,BGD,163046173.0,Asia,11.96654889,58
4668,2020-05-10,5,10,2020,1125,23,Bangladesh,BGD,163046173.0,Asia,12.12785289,58
4669,2020-04-10,4,10,2020,1182,20,Bangladesh,BGD,163046173.0,Asia,12.38483531,58
4670,2020-03-10,3,10,2020,1396,33,Bangladesh,BGD,163046173.0,Asia,12.62096474,58
4671,2020-02-10,2,10,2020,1508,21,Bangladesh,BGD,163046173.0,Asia,12.7098966,58
4672,2020-01-10,1,10,2020,1436,32,Bangladesh,BGD,163046173.0,Asia,12.76202907,58
4673,2020-09-30,30,9,2020,1488,26,Bangladesh,BGD,163046173.0,Asia,12.87181392,58
4674,2020-09-29,29,9,2020,1407,32,Bangladesh,BGD,163046173.0,Asia,13.0165582,58
4675,2020-09-28,28,9,2020,1275,32,Bangladesh,BGD,163046173.0,Asia,13.26495409,58
4676,2020-09-27,27,9,2020,1106,36,Bangladesh,BGD,163046173.0,Asia,13.38823206,58
4677,2020-09-26,26,9,2020,1383,21,Bangladesh,BGD,163046173.0,Asia,13.49617694,58
4678,2020-09-25,25,9,2020,1540,28,Bangladesh,BGD,163046173.0,Asia,13.74702613,58
4679,2020-09-24,24,9,2020,1666,37,Bangladesh,BGD,163046173.0,Asia,13.96291589,58
4680,2020-09-23,23,9,2020,1557,28,Bangladesh,BGD,163046173.0,Asia,14.06166093,58
4681,2020-09-22,22,9,2020,1705,40,Bangladesh,BGD,163046173.0,Asia,14.2671242,58
4682,2020-09-21,21,9,2020,1544,26,Bangladesh,BGD,163046173.0,Asia,14.57194583,58
4683,2020-09-20,20,9,2020,1567,32,Bangladesh,BGD,163046173.0,Asia,14.60138534,58
4684,2020-09-19,19,9,2020,1541,22,Bangladesh,BGD,163046173.0,Asia,14.83628812,58
4685,2020-09-18,18,9,2020,1593,36,Bangladesh,BGD,163046173.0,Asia,15.07425752,58
4686,2020-09-17,17,9,2020,1615,21,Bangladesh,BGD,163046173.0,Asia,15.42078513,58
4687,2020-09-16,16,9,2020,1724,43,Bangladesh,BGD,163046173.0,Asia,16.01386866,58
4688,2020-09-15,15,9,2020,1812,26,Bangladesh,BGD,163046173.0,Asia,16.1524797,58
4689,2020-09-14,14,9,2020,1476,31,Bangladesh,BGD,163046173.0,Asia,16.3745027,58
4690,2020-09-13,13,9,2020,1282,34,Bangladesh,BGD,163046173.0,Asia,16.63271177,58
4691,2020-12-09,12,9,2020,1792,34,Bangladesh,BGD,163046173.0,Asia,17.15342316,58
4692,2020-11-09,11,9,2020,1892,41,Bangladesh,BGD,163046173.0,Asia,17.41040558,58
4693,2020-10-09,10,9,2020,1827,41,Bangladesh,BGD,163046173.0,Asia,17.7440534,58
4694,2020-09-09,9,9,2020,1892,36,Bangladesh,BGD,163046173.0,Asia,18.16847305,58
4695,2020-08-09,8,9,2020,2202,67,Bangladesh,BGD,163046173.0,Asia,18.5689731,58
4696,2020-07-09,7,9,2020,1592,2,Bangladesh,BGD,163046173.0,Asia,18.74254356,58
4697,2020-06-09,6,9,2020,1950,35,Bangladesh,BGD,163046173.0,Asia,18.9762197,58
4698,2020-05-09,5,9,2020,1929,29,Bangladesh,BGD,163046173.0,Asia,19.16941651,58
4699,2020-04-09,4,9,2020,2158,32,Bangladesh,BGD,163046173.0,Asia,19.45890506,58
4700,2020-03-09,3,9,2020,2582,35,Bangladesh,BGD,163046173.0,Asia,19.89436452,58
4701,2020-02-09,2,9,2020,1950,35,Bangladesh,BGD,163046173.0,Asia,19.99556285,58
4702,2020-01-09,1,9,2020,2174,33,Bangladesh,BGD,163046173.0,Asia,20.76221685,58
4703,2020-08-31,31,8,2020,1897,42,Bangladesh,BGD,163046173.0,Asia,21.02042591,58
4704,2020-08-30,30,8,2020,2131,32,Bangladesh,BGD,163046173.0,Asia,21.09831796,58
4705,2020-08-29,29,8,2020,2211,47,Bangladesh,BGD,163046173.0,Asia,21.41295276,58
4706,2020-08-28,28,8,2020,2436,45,Bangladesh,BGD,163046173.0,Asia,21.75334713,58
4707,2020-08-27,27,8,2020,2519,54,Bangladesh,BGD,163046173.0,Asia,21.86435863,58
4708,2020-08-26,26,8,2020,2545,45,Bangladesh,BGD,163046173.0,Asia,22.15630047,58
4709,2020-08-25,25,8,2020,2485,42,Bangladesh,BGD,163046173.0,Asia,22.43290923,58
4710,2020-08-24,24,8,2020,1973,34,Bangladesh,BGD,163046173.0,Asia,22.69173162,58
4711,2020-08-23,23,8,2020,2265,46,Bangladesh,BGD,163046173.0,Asia,23.00697975,58
4712,2020-08-22,22,8,2020,2401,39,Bangladesh,BGD,163046173.0,Asia,23.21918957,58
4713,2020-08-21,21,8,2020,2868,41,Bangladesh,BGD,163046173.0,Asia,23.49518501,58
4714,2020-08-20,20,8,2020,2747,41,Bangladesh,BGD,163046173.0,Asia,23.56203724,58
4715,2020-08-19,19,8,2020,3200,46,Bangladesh,BGD,163046173.0,Asia,23.50499818,58
4716,2020-08-18,18,8,2020,2595,37,Bangladesh,BGD,163046173.0,Asia,22.71871784,58
4717,2020-08-17,17,8,2020,2024,32,Bangladesh,BGD,163046173.0,Asia,21.9588104,58
4718,2020-08-16,16,8,2020,2644,34,Bangladesh,BGD,163046173.0,Asia,21.26084861,58
4719,2020-08-15,15,8,2020,2766,34,Bangladesh,BGD,163046173.0,Asia,20.98791978,58
4720,2020-08-14,14,8,2020,2617,44,Bangladesh,BGD,163046173.0,Asia,20.99159972,58
4721,2020-08-13,13,8,2020,2995,42,Bangladesh,BGD,163046173.0,Asia,21.03943893,58
4722,2020-12-08,12,8,2020,2996,33,Bangladesh,BGD,163046173.0,Asia,21.04802546,58
4723,2020-11-08,11,8,2020,2907,39,Bangladesh,BGD,163046173.0,Asia,21.02594582,58
4724,2020-10-08,10,8,2020,2487,34,Bangladesh,BGD,163046173.0,Asia,20.94314719,58
4725,2020-09-08,9,8,2020,2611,32,Bangladesh,BGD,163046173.0,Asia,20.81312267,58
4726,2020-08-08,8,8,2020,2851,27,Bangladesh,BGD,163046173.0,Asia,20.75731026,58
4727,2020-07-08,7,8,2020,2977,39,Bangladesh,BGD,163046173.0,Asia,20.57147333,58
4728,2020-06-08,6,8,2020,2654,33,Bangladesh,BGD,163046173.0,Asia,20.49726123,58
4729,2020-05-08,5,8,2020,1918,50,Bangladesh,BGD,163046173.0,Asia,20.55246031,58
4730,2020-04-08,4,8,2020,1356,30,Bangladesh,BGD,163046173.0,Asia,21.25103544,58
4731,2020-03-08,3,8,2020,886,22,Bangladesh,BGD,163046173.0,Asia,22.2151795,58
4732,2020-02-08,2,8,2020,2199,21,Bangladesh,BGD,163046173.0,Asia,23.17993689,58
4733,2020-01-08,1,8,2020,2772,28,Bangladesh,BGD,163046173.0,Asia,23.49273172,58
4734,2020-07-31,31,7,2020,2695,48,Bangladesh,BGD,163046173.0,Asia,23.6534224,58
4735,2020-07-30,30,7,2020,3009,35,Bangladesh,BGD,163046173.0,Asia,23.67672868,58
4736,2020-07-29,29,7,2020,2960,35,Bangladesh,BGD,163046173.0,Asia,23.99811003,58
4737,2020-07-28,28,7,2020,2772,37,Bangladesh,BGD,163046173.0,Asia,24.12261464,58
4738,2020-07-27,27,7,2020,2275,54,Bangladesh,BGD,163046173.0,Asia,24.32317133,58
4739,2020-07-26,26,7,2020,2520,38,Bangladesh,BGD,163046173.0,Asia,24.5629807,58
4740,2020-07-25,25,7,2020,2548,35,Bangladesh,BGD,163046173.0,Asia,24.66479235,58
4741,2020-07-24,24,7,2020,2856,50,Bangladesh,BGD,163046173.0,Asia,24.91073495,58
4742,2020-07-23,23,7,2020,2744,42,Bangladesh,BGD,163046173.0,Asia,25.21984984,58
4743,2020-07-22,22,7,2020,3057,41,Bangladesh,BGD,163046173.0,Asia,25.67677562,58
4744,2020-07-21,21,7,2020,2928,50,Bangladesh,BGD,163046173.0,Asia,25.65837593,58
4745,2020-07-20,20,7,2020,2459,37,Bangladesh,BGD,163046173.0,Asia,25.82581316,58
4746,2020-07-19,19,7,2020,2709,34,Bangladesh,BGD,163046173.0,Asia,25.99693033,58
4747,2020-07-18,18,7,2020,3034,51,Bangladesh,BGD,163046173.0,Asia,26.35204446,58
4748,2020-07-17,17,7,2020,2733,39,Bangladesh,BGD,163046173.0,Asia,26.40111032,58
4749,2020-07-16,16,7,2020,3533,33,Bangladesh,BGD,163046173.0,Asia,27.18984395,58
4750,2020-07-15,15,7,2020,3163,33,Bangladesh,BGD,163046173.0,Asia,27.33826816,58
4751,2020-07-14,14,7,2020,3099,39,Bangladesh,BGD,163046173.0,Asia,27.6565829,58
4752,2020-07-13,13,7,2020,2666,47,Bangladesh,BGD,163046173.0,Asia,28.21777362,58
4753,2020-12-07,12,7,2020,2686,30,Bangladesh,BGD,163046173.0,Asia,28.91880204,58
4754,2020-11-07,11,7,2020,2949,37,Bangladesh,BGD,163046173.0,Asia,29.42050041,58
4755,2020-10-07,10,7,2020,3360,41,Bangladesh,BGD,163046173.0,Asia,29.98414443,58
4756,2020-09-07,9,7,2020,3489,46,Bangladesh,BGD,163046173.0,Asia,30.34355182,58
4757,2020-08-07,8,7,2020,3027,55,Bangladesh,BGD,163046173.0,Asia,30.3269921,58
4758,2020-07-07,7,7,2020,3201,44,Bangladesh,BGD,163046173.0,Asia,30.56312153,58
4759,2020-06-07,6,7,2020,2738,55,Bangladesh,BGD,163046173.0,Asia,30.7342387,58
4760,2020-05-07,5,7,2020,3288,29,Bangladesh,BGD,163046173.0,Asia,31.22060399,58
4761,2020-04-07,4,7,2020,3114,42,Bangladesh,BGD,163046173.0,Asia,31.19116448,58
4762,2020-03-07,3,7,2020,4019,38,Bangladesh,BGD,163046173.0,Asia,31.27028317,58
4763,2020-02-07,2,7,2020,3775,41,Bangladesh,BGD,163046173.0,Asia,31.13780536,58
4764,2020-01-07,1,7,2020,3682,64,Bangladesh,BGD,163046173.0,Asia,31.28070967,58
4765,2020-06-30,30,6,2020,4014,45,Bangladesh,BGD,163046173.0,Asia,31.39110784,58
4766,2020-06-29,29,6,2020,3809,43,Bangladesh,BGD,163046173.0,Asia,30.82991712,58
4767,2020-06-28,28,6,2020,3504,34,Bangladesh,BGD,163046173.0,Asia,30.42021722,58
4768,2020-06-27,27,6,2020,3868,40,Bangladesh,BGD,163046173.0,Asia,30.02278379,58
4769,2020-06-26,26,6,2020,3946,39,Bangladesh,BGD,163046173.0,Asia,29.77929448,58
4770,2020-06-25,25,6,2020,3462,37,Bangladesh,BGD,163046173.0,Asia,29.31378218,58
4771,2020-06-24,24,6,2020,3412,43,Bangladesh,BGD,163046173.0,Asia,29.14695827,58
4772,2020-06-23,23,6,2020,3480,38,Bangladesh,BGD,163046173.0,Asia,28.99914738,58
4773,2020-06-22,22,6,2020,3531,39,Bangladesh,BGD,163046173.0,Asia,28.5422216,58
4774,2020-06-21,21,6,2020,3240,37,Bangladesh,BGD,163046173.0,Asia,28.05892292,58
4775,2020-06-20,20,6,2020,3243,45,Bangladesh,BGD,163046173.0,Asia,27.68786238,58
4776,2020-06-19,19,6,2020,3803,38,Bangladesh,BGD,163046173.0,Asia,27.43333326,58
4777,2020-06-18,18,6,2020,4008,43,Bangladesh,BGD,163046173.0,Asia,26.58694724,58
4778,2020-06-17,17,6,2020,3862,53,Bangladesh,BGD,163046173.0,Asia,25.78165389,58
4779,2020-06-16,16,6,2020,3099,38,Bangladesh,BGD,163046173.0,Asia,25.19838353,58
4780,2020-06-15,15,6,2020,3141,32,Bangladesh,BGD,163046173.0,Asia,24.75801747,58
4781,2020-06-14,14,6,2020,2856,44,Bangladesh,BGD,163046173.0,Asia,24.39247685,58
4782,2020-06-13,13,6,2020,3471,46,Bangladesh,BGD,163046173.0,Asia,23.72272792,58
4783,2020-12-06,12,6,2020,3187,37,Bangladesh,BGD,163046173.0,Asia,23.14129753,58
4784,2020-11-06,11,6,2020,3190,37,Bangladesh,BGD,163046173.0,Asia,22.43106927,58
4785,2020-10-06,10,6,2020,3171,45,Bangladesh,BGD,163046173.0,Asia,21.41969931,58
4786,2020-09-06,9,6,2020,2735,42,Bangladesh,BGD,163046173.0,Asia,20.18998631,58
4787,2020-08-06,8,6,2020,2743,42,Bangladesh,BGD,163046173.0,Asia,19.72386068,58
4788,2020-07-06,7,6,2020,2635,35,Bangladesh,BGD,163046173.0,Asia,18.98112629,58
4789,2020-06-06,6,6,2020,2828,30,Bangladesh,BGD,163046173.0,Asia,18.51377401,58
4790,2020-05-06,5,6,2020,2423,35,Bangladesh,BGD,163046173.0,Asia,17.8182655,58
4791,2020-04-06,4,6,2020,2695,37,Bangladesh,BGD,163046173.0,Asia,17.41960543,58
4792,2020-03-06,3,6,2020,2911,37,Bangladesh,BGD,163046173.0,Asia,16.75844302,58
4793,2020-02-06,2,6,2020,2381,22,Bangladesh,BGD,163046173.0,Asia,15.74032651,58
4794,2020-01-06,1,6,2020,2545,40,Bangladesh,BGD,163046173.0,Asia,15.26254774,58
4795,2020-05-31,31,5,2020,1764,28,Bangladesh,BGD,163046173.0,Asia,14.48240064,58
4796,2020-05-30,30,5,2020,2523,23,Bangladesh,BGD,163046173.0,Asia,13.97088909,58
4797,2020-05-29,29,5,2020,2029,15,Bangladesh,BGD,163046173.0,Asia,13.16068915,58
4798,2020-05-28,28,5,2020,1541,22,Bangladesh,BGD,163046173.0,Asia,12.55472583,58
4799,2020-05-27,27,5,2020,1166,21,Bangladesh,BGD,163046173.0,Asia,12.32227634,58
4800,2020-05-26,26,5,2020,1975,21,Bangladesh,BGD,163046173.0,Asia,12.20145167,58
4801,2020-05-25,25,5,2020,1532,28,Bangladesh,BGD,163046173.0,Asia,11.62431454,58
4802,2020-05-24,24,5,2020,1873,20,Bangladesh,BGD,163046173.0,Asia,11.22872108,58
4803,2020-05-23,23,5,2020,1694,24,Bangladesh,BGD,163046173.0,Asia,10.47004029,58
4804,2020-05-22,22,5,2020,1773,22,Bangladesh,BGD,163046173.0,Asia,9.86591694,58
4805,2020-05-21,21,5,2020,1617,16,Bangladesh,BGD,163046173.0,Asia,9.21150109,58
4806,2020-05-20,20,5,2020,1251,21,Bangladesh,BGD,163046173.0,Asia,8.7042828,58
4807,2020-05-19,19,5,2020,1602,21,Bangladesh,BGD,163046173.0,Asia,8.41908752,58
4808,2020-05-18,18,5,2020,1273,14,Bangladesh,BGD,163046173.0,Asia,7.85851012,58
4809,2020-05-17,17,5,2020,930,16,Bangladesh,BGD,163046173.0,Asia,7.48560961,58
4810,2020-05-16,16,5,2020,1202,15,Bangladesh,BGD,163046173.0,Asia,7.25377344,58
4811,2020-05-15,15,5,2020,1041,14,Bangladesh,BGD,163046173.0,Asia,6.86676651,58
4812,2020-05-14,14,5,2020,1162,19,Bangladesh,BGD,163046173.0,Asia,6.57421134,58
4813,2020-05-13,13,5,2020,969,11,Bangladesh,BGD,163046173.0,Asia,6.25466996,58
4814,2020-12-05,12,5,2020,1034,11,Bangladesh,BGD,163046173.0,Asia,5.99707422,58
4815,2020-11-05,11,5,2020,887,14,Bangladesh,BGD,163046173.0,Asia,5.66771966,58
4816,2020-10-05,10,5,2020,636,8,Bangladesh,BGD,163046173.0,Asia,5.38007108,58
4817,2020-09-05,9,5,2020,709,7,Bangladesh,BGD,163046173.0,Asia,5.17951439,58
4818,2020-08-05,8,5,2020,706,13,Bangladesh,BGD,163046173.0,Asia,5.05316982,58
4819,2020-07-05,7,5,2020,790,3,Bangladesh,BGD,163046173.0,Asia,4.87407944,58
4820,2020-06-05,6,5,2020,786,1,Bangladesh,BGD,163046173.0,Asia,4.62875016,58
4821,2020-05-05,5,5,2020,688,5,Bangladesh,BGD,163046173.0,Asia,4.4128604,58
4822,2020-04-05,4,5,2020,665,2,Bangladesh,BGD,163046173.0,Asia,4.29264905,58
4823,2020-03-05,3,5,2020,552,5,Bangladesh,BGD,163046173.0,Asia,4.07614596,58
4824,2020-02-05,2,5,2020,571,2,Bangladesh,BGD,163046173.0,Asia,3.92526846,58
4825,2020-01-05,1,5,2020,564,5,Bangladesh,BGD,163046173.0,Asia,3.73820488,58
4826,2020-04-30,30,4,2020,641,8,Bangladesh,BGD,163046173.0,Asia,3.60143381,58
4827,2020-04-29,29,4,2020,549,3,Bangladesh,BGD,163046173.0,Asia,3.34261142,58
4828,2020-04-28,28,4,2020,497,7,Bangladesh,BGD,163046173.0,Asia,3.13408153,58
4829,2020-04-27,27,4,2020,418,5,Bangladesh,BGD,163046173.0,Asia,2.94088473,58
4830,2020-04-26,26,4,2020,309,9,Bangladesh,BGD,163046173.0,Asia,2.76976756,58
4831,2020-04-25,25,4,2020,503,4,Bangladesh,BGD,163046173.0,Asia,2.61582343,58
4832,2020-04-24,24,4,2020,414,7,Bangladesh,BGD,163046173.0,Asia,2.36497425,58
4833,2020-04-23,23,4,2020,390,10,Bangladesh,BGD,163046173.0,Asia,2.17975064,58
4834,2020-04-22,22,4,2020,434,9,Bangladesh,BGD,163046173.0,Asia,1.97367405,58
4835,2020-04-21,21,4,2020,492,10,Bangladesh,BGD,163046173.0,Asia,1.73263803,58
4836,2020-04-20,20,4,2020,312,7,Bangladesh,BGD,163046173.0,Asia,1.45234933,58
4837,2020-04-19,19,4,2020,306,9,Bangladesh,BGD,163046173.0,Asia,1.27203231,58
4838,2020-04-18,18,4,2020,266,15,Bangladesh,BGD,163046173.0,Asia,1.08987532,58
4839,2020-04-17,17,4,2020,341,10,Bangladesh,BGD,163046173.0,Asia,0.92979797,58
4840,2020-04-16,16,4,2020,219,4,Bangladesh,BGD,163046173.0,Asia,0.7218814,58
4841,2020-04-15,15,4,2020,209,7,Bangladesh,BGD,163046173.0,Asia,0.58940359,58
4842,2020-04-14,14,4,2020,182,5,Bangladesh,BGD,163046173.0,Asia,0.46244569,58
4843,2020-04-13,13,4,2020,139,4,Bangladesh,BGD,163046173.0,Asia,0.35082087,58
4844,2020-12-04,12,4,2020,58,3,Bangladesh,BGD,163046173.0,Asia,0.26618227,58
4845,2020-11-04,11,4,2020,94,6,Bangladesh,BGD,163046173.0,Asia,0.23060952,58
4846,2020-10-04,10,4,2020,112,1,Bangladesh,BGD,163046173.0,Asia,0.17295714,58
4847,2020-09-04,9,4,2020,54,3,Bangladesh,BGD,163046173.0,Asia,0.10978485,58
4848,2020-08-04,8,4,2020,41,5,Bangladesh,BGD,163046173.0,Asia,0.0766654,58
4849,2020-07-04,7,4,2020,35,3,Bangladesh,BGD,163046173.0,Asia,0.05519909,58
4850,2020-06-04,6,4,2020,18,1,Bangladesh,BGD,163046173.0,Asia,0.03741271,58
4851,2020-05-04,5,4,2020,9,2,Bangladesh,BGD,163046173.0,Asia,0.02821287,58
4852,2020-04-04,4,4,2020,5,0,Bangladesh,BGD,163046173.0,Asia,0.02698622,58
4853,2020-03-04,3,4,2020,2,0,Bangladesh,BGD,163046173.0,Asia,0.02821287,58
4854,2020-02-04,2,4,2020,3,1,Bangladesh,BGD,163046173.0,Asia,0.02698622,58
4855,2020-01-04,1,4,2020,2,0,Bangladesh,BGD,163046173.0,Asia,0.0263729,58
4856,2020-03-31,31,3,2020,0,0,Bangladesh,BGD,163046173.0,Asia,0.02698622,58
4857,2020-03-30,30,3,2020,1,0,Bangladesh,BGD,163046173.0,Asia,0.02821287,58
4858,2020-03-29,29,3,2020,0,0,Bangladesh,BGD,163046173.0,Asia,0.02759954,58
4859,2020-03-28,28,3,2020,0,0,Bangladesh,BGD,163046173.0,Asia,0.02943951,58
5837,2020-12-14,14,12,2020,122,3,Belize,BLZ,390351.0,America,909.95027552,90
5838,2020-12-13,13,12,2020,208,7,Belize,BLZ,390351.0,America,903.28960346,90
5839,2020-12-12,12,12,2020,160,2,Belize,BLZ,390351.0,America,865.37500865,90
5840,2020-11-12,11,12,2020,286,0,Belize,BLZ,390351.0,America,842.83119551,90
5841,2020-10-12,10,12,2020,506,4,Belize,BLZ,390351.0,America,793.13233474,90
5842,2020-09-12,9,12,2020,60,3,Belize,BLZ,390351.0,America,686.04922237,90
5843,2020-08-12,8,12,2020,184,3,Belize,BLZ,390351.0,America,692.70989443,90
5844,2020-07-12,7,12,2020,168,1,Belize,BLZ,390351.0,America,662.48069046,90
5845,2020-06-12,6,12,2020,218,2,Belize,BLZ,390351.0,America,638.14361946,90
5846,2020-05-12,5,12,2020,147,6,Belize,BLZ,390351.0,America,596.13014953,90
5847,2020-04-12,4,12,2020,1382,16,Belize,BLZ,390351.0,America,568.20656281,90
5848,2020-03-12,3,12,2020,0,0,Belize,BLZ,390351.0,America,229.53700644,90
5849,2020-02-12,2,12,2020,0,0,Belize,BLZ,390351.0,America,239.27183484,90
5850,2020-01-12,1,12,2020,111,1,Belize,BLZ,390351.0,America,248.75048354,90
5851,2020-11-30,30,11,2020,96,3,Belize,BLZ,390351.0,America,225.95049071,90
5852,2020-11-29,29,11,2020,60,3,Belize,BLZ,390351.0,America,221.33925621,90
5853,2020-11-28,28,11,2020,72,10,Belize,BLZ,390351.0,America,223.38869377,90
5854,2020-11-27,27,11,2020,92,2,Belize,BLZ,390351.0,America,235.42913942,90
5855,2020-11-26,26,11,2020,88,4,Belize,BLZ,390351.0,America,231.3302643,90
5856,2020-11-25,25,11,2020,86,5,Belize,BLZ,390351.0,America,235.9414988,90
5857,2020-11-24,24,11,2020,66,4,Belize,BLZ,390351.0,America,261.04710888,90
5858,2020-11-23,23,11,2020,73,4,Belize,BLZ,390351.0,America,257.97295255,90
5859,2020-11-22,22,11,2020,54,5,Belize,BLZ,390351.0,America,264.8898043,90
5860,2020-11-21,21,11,2020,38,5,Belize,BLZ,390351.0,America,266.42688247,90
5861,2020-11-20,20,11,2020,60,2,Belize,BLZ,390351.0,America,266.68306217,90
5862,2020-11-19,19,11,2020,38,4,Belize,BLZ,390351.0,America,269.7572185,90
